index,f_acc_p25,f_acc_p50,f_acc_p75,f_acc_vEnt,f_acc_tEnt,f_acc_acPer,f_acc_accNor,f_gyr_mean,f_gyr_std,f_gyr_p25,f_gyr_p50,f_gyr_p75,f_gyr_vEnt,f_gyr_acPer,f_gyr_acNor,f_loc_latStd,f_loc_longStd,f_loc_latChg,f_loc_longChg,f_loc_latAbsDv,f_loc_longAbsDv,f_aud_AbsMax,b_appSt_Act,b_appSt_InAct,b_appSt_Bkg,b_appSt_Miss,b_battPlg_Ac,b_battPlg_Usb,b_battPlg_Wrls,b_battPlg_Miss,b_battSt_Unk,b_battSt_Unplg,b_battSt_NtChrg,b_battSt_DsChrg,b_battSt_Chrg,b_battSt_Full,b_battSt_Miss,b_onPhn_F,b_onPhn_T,b_onPhn_Miss,b_ringMd_Norm,b_ringMd_silNV,b_ringMd_silV,b_ringMd_Miss,b_wifiSt_nr,b_wifiSt_rWifi,b_wifiSt_rWwan,b_wifiSt_Miss,b_time_0_6,b_time_6_12,b_time_12_18,b_time_18_24,b_time_3_9,b_time_9_15,b_time_15_21,b_time_21_3,b_class_home
3653,1.00055,1.001361,1.00218,1.549948,6.684611,2.223996,0.116311,0.001438,0.000593,0.000966,0.001434,0.001803,2.089565,3.847505,0.092229,0.000957,0.002627,-4e-06,-1.8e-05,0.007225,0.019831,-2.38683,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3654,0.996356,0.997498,0.998611,2.634842,6.68461,0.577607,0.100588,0.016337,0.000909,0.015679,0.016339,0.01691,2.299941,1.215218,0.089184,,,,,,,7.917172,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
3655,0.995049,1.000414,1.005367,0.447307,6.680231,0.311016,0.230716,0.169264,0.269453,0.042627,0.08096,0.157466,1.203947,6.827318,0.022027,0.000278,2.8e-05,0.000594,-5.8e-05,0.00022,1.9e-05,10.328298,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3656,1.000574,1.002285,1.0042,1.163151,6.680319,4.099,0.141173,0.401606,0.75091,0.001255,0.002059,0.595331,1.33152,0.0,0.0,0.000459,0.001793,-5.8e-05,5.4e-05,0.003302,0.013107,-0.661588,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
3657,1.021167,1.023189,1.025094,1.666813,6.684604,1.637588,0.086359,0.002189,0.00271,0.001071,0.001528,0.002238,1.017545,9.857047,0.080528,0.0,0.0,0.0,0.0,0.0,0.0,10.284113,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3658,1.017201,1.018585,1.019942,0.366881,6.680641,0.517759,0.203964,0.240384,0.861025,0.015255,0.016329,0.018092,0.529578,0.0,0.0,,,,,,,10.33835,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3659,0.915255,0.995505,1.074046,2.0451,6.665226,1.155827,0.5123,0.901515,0.442063,0.578795,0.849977,1.155908,2.422877,1.155513,0.39033,,,,,,,9.202711,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3660,0.983126,0.984302,0.985393,2.621959,6.68461,3.384401,0.102743,0.022522,0.000854,0.021891,0.022529,0.023127,2.756281,2.112028,0.099937,,,,,,,5.293305,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
3661,1.003088,1.020208,1.039599,1.798388,6.682893,4.928525,0.161399,0.386348,0.563676,0.076523,0.168156,0.443889,1.300771,7.191623,0.218347,2e-06,8e-06,0.0,3e-05,2e-06,3e-06,9.629906,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
3662,1.000401,1.001049,1.001678,2.539829,6.684611,3.730334,0.119839,0.001502,0.00066,0.00103,0.001428,0.001901,2.555306,1.274108,0.114646,0.000956,0.002626,-1.2e-05,-2.1e-05,0.009537,0.026213,-2.240647,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
3663,0.969036,0.970428,0.971839,2.373338,6.684609,0.989221,0.112906,0.004162,0.002427,0.002416,0.0037,0.005208,2.611458,1.081219,0.396257,2.9e-05,1.6e-05,9.1e-05,-3.8e-05,7e-06,5e-06,8.382289,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3664,0.998175,0.999289,1.00033,2.298172,6.68461,0.057834,0.594906,0.002158,0.001183,0.001249,0.001952,0.002575,2.427596,1.224081,0.114009,0.000724,0.000712,2.7e-05,-1.1e-05,0.004265,0.004214,-2.592995,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
3665,0.983515,0.984766,0.985998,2.605085,6.68461,0.278959,0.086313,0.021879,0.000888,0.021322,0.021849,0.022407,2.388423,0.258999,0.08925,,,,,,,7.378384,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3666,0.992102,0.996148,1.000264,2.017714,6.684582,0.286526,0.200326,0.166901,0.254705,0.057799,0.104953,0.176577,1.088045,4.410684,0.212945,1.3e-05,9e-06,2.5e-05,1.3e-05,5e-06,7e-06,10.338414,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3667,0.997895,0.99852,0.999179,2.58753,6.684611,7.394051,0.078336,0.001477,0.0007,0.001075,0.001417,0.001917,2.302978,2.048451,0.08574,,,,,,,-2.065337,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3668,0.997024,1.008787,1.026136,0.602678,6.681577,0.05978,0.219504,0.342688,0.65175,0.019327,0.114771,0.293964,0.964734,7.770604,0.001245,,,,,,,10.34612,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
3669,0.986424,1.000129,1.026872,1.431899,6.660439,1.186869,0.20317,0.684637,0.739512,0.112788,0.361311,1.100885,2.269732,10.033069,0.315212,0.000195,0.000122,0.000397,0.000281,1.3e-05,1.4e-05,10.335205,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3670,0.984606,0.99438,1.004008,1.652863,6.684337,0.398088,0.135611,0.160301,0.150123,0.045236,0.116094,0.221937,2.386434,4.702805,0.108586,,,,,,,8.029433,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3671,0.97791,0.981724,0.985285,1.653569,6.684501,0.677372,0.202941,0.067123,0.080116,0.019715,0.037027,0.083193,1.862862,3.586088,0.032843,,,,,,,9.418086,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3672,0.987889,0.988972,0.990238,2.450683,6.68461,0.338596,0.095601,0.018556,0.000825,0.018015,0.018556,0.019119,2.490101,1.195631,0.083969,,,,,,,5.379897,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3673,1.001631,1.002304,1.002854,2.299489,6.684611,2.484018,0.119895,0.001423,0.000641,0.000998,0.001354,0.001799,2.262205,0.399724,0.08825,0.000488,0.001849,-4e-06,-1.3e-05,0.002583,0.009794,-3.038242,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
3674,1.027399,1.028491,1.029847,2.573153,6.68461,2.783516,0.082579,0.021321,0.000843,0.020786,0.021325,0.02188,2.471651,5.837606,0.088547,,,,,,,6.807935,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3675,1.006938,1.017785,1.023156,1.233021,6.679464,4.66702,0.156483,0.31252,0.666335,0.001591,0.002648,0.392165,1.093658,4.677077,0.147924,8.3e-05,0.000163,0.000241,0.000267,4.2e-05,0.000118,10.327774,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3676,0.993758,1.006374,1.022661,0.685385,6.677569,0.985704,0.179871,0.276912,0.547884,0.017021,0.055583,0.17608,1.213613,0.0,0.0,0.000725,0.000439,-0.001674,-0.001013,0.00011,6.6e-05,10.336179,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3677,0.988823,0.994503,0.999813,1.671228,6.684474,0.557874,0.171614,0.085338,0.067658,0.038607,0.064992,0.108032,2.19746,2.171347,0.163554,,,,,,,10.181271,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3678,0.987951,0.991481,1.005039,1.748974,6.684134,3.167704,0.072224,0.054419,0.062001,0.017421,0.023316,0.059758,1.557393,0.0,0.0,,,,,,,10.329115,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3679,1.013827,1.015176,1.016494,2.490096,6.68461,2.291126,0.101323,0.021825,0.000923,0.021181,0.021852,0.022469,2.672557,5.937389,0.083891,,,,,,,8.658172,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3680,0.833717,1.01873,1.231333,2.616614,6.637708,1.01611,0.776799,1.193365,0.505971,0.8576,1.104038,1.415812,2.578287,1.015072,0.68414,,,,,,,10.327382,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3681,0.971394,0.978426,0.985752,2.449615,6.684536,1.870827,0.078237,0.003038,0.001501,0.001952,0.002764,0.003934,2.331426,9.077466,0.073945,2e-06,4e-06,4e-06,1.4e-05,1e-06,1e-06,10.360596,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
3682,1.010987,1.012107,1.013349,2.571782,6.68461,0.039819,0.100339,0.016503,0.000939,0.015898,0.016492,0.017126,2.39492,3.108036,0.088712,,,,,,,7.658228,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
3683,1.012229,1.013629,1.015249,1.226871,6.684597,0.099635,0.22168,0.030514,0.03352,0.017952,0.021361,0.030318,0.834864,3.108565,0.155608,,,,,,,7.931644,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3684,0.816593,1.072946,1.237602,2.665744,6.639842,0.945474,0.551041,2.165991,0.941182,1.440892,2.184527,2.928393,2.845378,0.905241,0.460703,8.1e-05,0.000151,0.00025,0.000533,2.1e-05,4e-05,10.345156,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3685,0.973882,0.979335,0.98327,2.541604,6.684589,0.239141,0.562939,0.048482,0.032041,0.030149,0.039694,0.055441,2.025789,7.691834,0.059389,,,,,,,9.275004,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3686,1.012704,1.01863,1.024043,2.327831,6.68457,0.259054,0.154707,0.056903,0.03591,0.03171,0.048412,0.071486,2.110058,0.677531,0.103907,,,,,,,7.742402,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3687,0.996993,1.004643,1.012249,1.771359,6.6845,8.003807,0.151513,0.098615,0.090985,0.04024,0.065827,0.126334,2.134197,5.474005,0.126368,6.8e-05,5.2e-05,-0.000141,-7.9e-05,9.1e-05,0.00019,-0.361678,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3688,0.991855,1.019995,1.047338,2.259671,6.683122,0.437869,0.1481,0.305229,0.26906,0.109687,0.214156,0.41443,2.385445,4.363638,0.159103,,,,,,,9.835476,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3689,1.023212,1.026477,1.029871,2.198689,6.684593,0.07969,0.207228,0.023368,0.012388,0.01456,0.021402,0.028888,2.234276,5.339058,0.07993,,,,,,,6.527958,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3690,0.978576,0.979781,0.981023,2.468715,6.68461,0.318801,0.074495,0.023977,0.000833,0.023421,0.023989,0.024552,2.542881,2.889053,0.100708,,,,,,,6.095825,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True
3691,0.997814,1.018603,1.038912,1.71083,6.682851,0.716514,0.212578,0.411647,0.462143,0.137586,0.233162,0.497329,1.762483,0.0,0.0,,,,,,,10.04464,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3692,1.017454,1.01946,1.021405,1.50328,6.684605,0.060557,0.188556,0.002051,0.001555,0.001205,0.001709,0.002408,1.655156,2.992317,0.174481,1e-06,0.0,0.0,0.0,0.0,0.0,8.850088,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3693,1.016898,1.018187,1.019301,1.082959,6.684606,0.796997,0.266393,0.017735,0.005167,0.016353,0.017159,0.017956,0.64586,0.737297,0.234151,,,,,,,8.920255,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3694,0.954616,1.013734,1.07603,2.324221,6.680654,0.577829,0.218509,0.930118,0.547594,0.506202,0.814462,1.232631,2.495382,1.952667,0.189832,,,,,,,10.345349,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3695,0.996194,0.996881,0.997563,2.611663,6.684611,3.090308,0.102892,0.001371,0.000579,0.000964,0.001335,0.001775,2.403353,0.174879,0.081561,1.7e-05,6.2e-05,4.5e-05,0.000251,9e-06,1.1e-05,-2.985033,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
3696,0.98586,0.987429,0.989083,0.512192,6.67981,0.817055,0.133072,0.227765,0.724756,0.016562,0.01738,0.018255,0.585588,0.0,0.0,,,,,,,10.384524,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
